disease,postLink,postHeading,postContent
Coronavirus,https://forums.livescience.com/threads/immunity-waning-but-what-does-that-mean.7617/,"Immunity Waning, But What Does That Mean?","We have heard and in cases sadly experienced what COVID19 can do and likewise the majority of us have embraced and reaped the benefits of the double-vaccine. As we are entering the accepted period for the immunity to wane, booster shots are available... What I have been unable to find are questions to the following: Are people whom were double vaccinated over 6 months ago now heading towards serious disease if they catch COVID19 or will you always avoid the most serious of illnesses. A bit dramatic, but are we in a position where every year there will be a COVID based cull of the elderly/ vulnerable which is more serious than the seasonal flu. It is possibly too soon to know, but other viruses must act in a similar way with us. What will matter is how many have already had the virus and so got a proper resistance to it I cannot seem to find what percentage of the UK population are estimated to have had the virus since it stated I did not raise the questions for unrelated information. My interest remains: Are people whom were double vaccinated over 6 months ago now heading towards serious disease if they catch COVID19 or will you always avoid the most serious of illnesses. A bit dramatic, but are we in a position where every year there will be a COVID based cull of the elderly/ vulnerable which is more serious than the seasonal flu. The point is that in time the greater greater majority will have had covid which then begs the question - what point the vaccine? If no point then it seems the idea of a yearly cull of the elderly is unlikely to occur any more than or instead of seasonal flu/pneumonia As you can catch COVID19 more than once, then a waning immunity whether from vaccine and/ or having had the virus raises the questions: Are people whom were double vaccinated over 6 months ago now heading towards serious disease if they catch COVID19 or will you always avoid the most serious of illnesses. A bit dramatic, but are we in a position where every year there will be a COVID based cull of the elderly/ vulnerable which is more serious than the seasonal flu."
Coronavirus,https://forums.livescience.com/threads/temperature-taking-in-the-workplace-what-should-be-the-frequency.3949/,"Temperature taking, in the workplace, what should be the frequency?","Temperature taking, what should be the frequency in the workplace? The answer is not clear. Temperature testing is one of the least accurate means of defining infection as a great many infected people do not show increased temperature. But should be done as a preventive measure anyway. The following NIH link gives the reasons why temperature screening is problematic, but potentially useful:"
Coronavirus,https://forums.livescience.com/threads/covid-vaccine-complications-dwarfed-by-virus-risks.6880/,Covid: Vaccine complications dwarfed by virus risks,"""the study found the risk of such problems [e.g. blood clots] following a coronavirus infection was still much higher [than the specified vaccine]. "" This is not a forum for conspiracy theories, there are strange underground locations where you can find like minded people whilst they remain with us. It is very sad that the life expectancy has dropped for the first time in over 40 years, I really have no idea what the cause could be- ""A boy born between 2018 and 2020 is expected to live until he is 79 years old, down from 79.2 for the period of 2015-17, according to the (ONS)."" I even found one for the USA ""U.S. Life Expectancy Fell By 1,5 Years In 202, The Biggest Drop Since WWII"" Your post was not in connection to the blood clot risk and is a completely separate topic, and my response shows large amounts of your argument are misleading such as the mortality rates. You provided no reliable sources for your position whereas I have given you links although. I would appreciate this thread remaining in connection with blood clot risk. It is a shame that you are trying to close a forum with unscientific posts. This is a community to discuss science and people like you are only here to spoil it for everyone."
Coronavirus,https://forums.livescience.com/threads/new-heavily-mutated-variant-b-1-1-529-in-south-africa-raises-concern.7829/,New heavily mutated variant B.1.1.529 in South Africa raises concern,"In a media briefing Prof de Oliveira said there were 50 mutations overall and more than 30 on the spike protein, which is the target of most vaccines and the key the virus uses to unlock the doorway into our body's cells. Zooming in even further to the receptor binding domain (that's the part of the virus that makes first contact with our body's cells), it has 10 mutations compared to just two for the Delta variant that swept the world. Perhaps now is the time to give the live virus (such as we do for flu) to those who have not had it but have been fully vaccinated so they get resistance to the main virus and not just the spikes?????"
Coronavirus,https://forums.livescience.com/threads/if-the-government-believes-in-the-vaccine-why-isnt-all-of-the-military-vaccinated.6481/,If the government believes in the vaccine why isn't all of the military vaccinated?,"There was a much publicised covid outbreak on a carrier which caused a lot of media attention.  Now with that why are not all sailors vaccinated by now? To answer the WHY question. In the U.S. many are suspicious of the government's  motivation based upon disease risk versus  vaccine risk.  Accurate statistics by age groups are not available and there is a marked distrust about the vaccines' effectiveness.  The current public conviction is:  that  the SARS-Cov-2 virus was most likely manufactured in the Wuhan Lab as a surreptitious joint effort that was inappropriately managed.  Consequently, governments don't really know what can happen. That being said.  The vaccines in the U.S. have been demonstrated to be effective at both preventing and mitigating covid-19 and its current variants.  Those with questions about the vaccines should consult their doctors and do their research. The majority of commenters and indeed the people you refer to live under freedom to make their own decisions within the law of the land. The question you may be better to ask (after finding out of true) would be, why havent all sailors been offered a vaccine? If you are suggesting the USA take a mandatory approach and remove people's freedom, then we head into a weird world of protesting and violence."
Coronavirus,https://forums.livescience.com/threads/is-a-blood-type-of-rhesus-negative-a-main-factor-in-a-poor-covid-outcome.4068/,Is a blood type of rhesus negative a main factor in a poor Covid outcome ?,"The attached table/files attempts to understand the major factors which affect the spread of Covid - ignoring the main method of control , i.e. isolation legend file updated to include latest covid data and with urbanisation column added updated to include the latest covid data (John hopkins) and tests per 1m of population added files for 17 Dec 2020 update . latest data updated to 5th March 2021 No clue what you are trying to say... It is endless sets of data without any real explanation. The Rh factor seems play a larger role. What specifically draws you to that conclusion?"
Coronavirus,https://forums.livescience.com/threads/do-only-the-elderly-die-from-coronavirus.6681/,Do Only the Elderly Die from Coronavirus?,"Only the elderly die from Coronavirus/ Covid is a fairly common phrase I hear and I wonder to what extent our current world of live-for-the-moment, big is beautiful etc... plays in the problem. In theory, the youngsters are right it is the elderly die but it is not age that is the problem.... As we age we are more likely to have underlying health conditions which couple with illness seals our fate. We are creating young generations of diabetes and underlying health issues whilst accepting and seemingly glorifying the lifestyle that creates the underlying health conditions sooner... Until people stop associating a problem with health over age, we will probably continue to have problems from here. I think our DNA probably has much more influence on our health and longevity than we realize.  No matter the life style, the body can not keep growing, to keep up with the repairs needed.  Our bodies wear out, sometimes the mind wears out.  The number of times our bodies can replicate, is limited. If you survive disease and injury long enough, as your replications slow down, you develop older ""chronic"" conditions. All old lifeforms go thru this.  Wear and tear.  And sour replication. The old have one advantage.  A large immunity library.  But one still needs good replication abilities in order to use it, with a new disease.  And that is what fails the old. The young have the fighting ability, but without the library......and the old have the library, without the fighting ability.  The old die faster. The old are first to go with new disease.  The young are first to go with an old disease. However as the point of my post ""We are creating young generations of diabetes and underlying health issues whilst accepting and seemingly glorifying the lifestyle that creates the underlying health conditions sooner... "". Do you agree that obesity impacts people's breathing, that Covid affects breathing greatly and that obesity it is rising in younger generations compared to previous generations whilst it is glorified/ accepted? ""However as the point of my post ""We are creating young generations of diabetes and underlying health issues whilst accepting and seemingly glorifying the lifestyle that creates the underlying health conditions sooner... "". It would be hard to tell in the popularity of chronic health conditions 70 years ago......and compare with today.  What you say is certainly what we appear to see.  For today, we test and screen and can see chronic conditions coming.   One can not....go back and compare statistics....for the records.......because the reference for the records was different.  70 years ago.....one would have chronic conditions for years.......and not know it......till it was bad enough to be known.  Men kilt over, anywhere, anytime, from heart attacks. Now for fat people.  When I was young....there were very few fat people.  The fat people....were well off.....and ate good.....and often. Very few fat kids in school.....and they were teased. And I and my sister were ostracized because we had divorced parents.  We were untouchables.  Many parents would not let their children associate with divorced children.  It was an eye-opener.  It was a different world. But it is not just Americans.  We have thousand of migrants, traveling 1000s of miles to illegally enter this country.  And many still weigh 300 lbs.  And have chubby kids. Hunger.......is now defined.......as missing one meal per month.  No joke.  I kid you not. This is asinine for people my age.  No science....or common sense.  As a matter of science fact.....one should fast once a month. Are you suggesting that we should continue to allow young generations continue their lifestyle of fast foods and little exercise on the basis we can;t compare to how it was 70 years ago? This is almost like the argument over Climate change whereby we should not doing anything now because it may have been worse in the past. I have this link from America- ""Diabetes rates are rising in young people. "" I have no idea where you came up with that but your wrong You need to read my comment rather than jumping in based on the title of the post. Here is a snippet for you ""In theory, the youngsters are right it is the elderly die but it is not age that is the problem """
Coronavirus,https://forums.livescience.com/threads/the-coronavirus-in-general.5060/,The Coronavirus in General?,"There is a lot of hype of the vaccine itself. There's also people having had COVID and it's after affect. What are you thoughts? Are you worried for yourself? Had covid early March 2020 - 2 days feeling crap followed by a week of constant conjunctivitis This was immediately followed by wife losing taste and getting aches all over her body - and now has been diagnosed with mild diabetes Same time as the wife, my 30+ daughter got the classic covid with a week of dry coughing and massive sweating None of us tested as not hospitalised (testing only in hospitals at that time) In the UK about 100,000 got infected every day at the height of the first peak Perhaps the initial survey question should be changed to three questions. (1). Have you or a family contracted covid-19?  (2). If so, Have you or a family member required additional medical treatment for the aftereffects of covid-19?  (3). Have the covid-19 restrictions by government impacted you or a family member economically? Have you been tested since? How are you feeling now? Thank you for the suggestion People who answered no: 'I am perfectly happy where I am under this fine rock' Have been surprised by emerging evidence that the Astra Zeneca vaccine has long term protection as a result of its more ""rounded"" action to stimulate T cells into action and some other processes."
Coronavirus,https://forums.livescience.com/threads/what-are-the-odds-that-an-anti-covid-pill-will-work-for-people.8074/,What are the odds that an anti-COVID pill will work for people?,"I’m not a skeptic by nature, but I find it increasingly difficult to believe that there will ever be an absolute cure for COVID-19. I am a layman, but this “virus” seems more similar to HIV, cancer, and other terminal illnesses than being a mere viral infection. The reason is that things started with a single vaccine, then another dose was required. Some countries are now even going for a third booster dose, and there is even talk of a fourth one. Where will it end?? Will it end at all?? I also try my best not to believe any conspiracy theories, but it’s becoming increasingly difficult. Human beings are strange creatures, I agree - but how much longer can we continue being made fools of while the rich get richer and survive, and it’s the poor that suffer? It’s the same thing with hunger - we all know there’s enough money in the world to feed the hungry, but no one is doing anything about it. Why? I recently got into a very heated argument with a coworker, who believes the government and the global pharmacological industry that all is well and will continue to be despite the rising death tolls. After I presented the same previously mentioned arguments to him, his response was a mere link: . He counter-replied, “if a tattoo can help with gambling addiction,” why is it so hard for you to believe that the human psyche isn’t as fragile as you think?” I would love to hear more thoughts on this subject, as I’m really, really struggling to keep an open mind about everything - especially the pandemic - but I am finding that human stupidity is indeed limitless. Please advise! For interest the vaccines generally fade in effectiveness to the point where additional injections are needed.  I have had 3  so far and suffered a Delta infection.  My expected protection against Omicron is about 70%.  Possibly (I hope) reducing effects to common cold level.  The Astra Zeneca vaccine  produces good level of T cells which can help offset the decline in effective antibodies.  I have a mixture of Pfizer and Astra. Of course these vaccines were designed to combat the original virus not the mutated varieties.   March next year may see the introduction of Omicron targeted vaccines. The vaccines will buy time for, hopefully, the virus to evolve to a very mild strain.   The tendency for the mutants to be more infectious means they may replace the older nasty varieties.  However the name of the game is assume the worst but hope for the best.  Cheer up and get the vaccine! I have been using hydrogen peroxide toothpaste the last few weeks.  Does hydrogen peroxide help to inactivate SARS-CoV-2 ,if the virus is in the mouth?"
Coronavirus,https://forums.livescience.com/threads/covid-19-variant-ihu-more-infectious-than-omicron.8214/,"COVID-19 variant 'IHU', more infectious than Omicron.","""The new variant — B.1.640.2 — which has been detected in 12 patients near Marseille, contains 46 mutations, making it more resistant to vaccines and infectious"" Roj5 Would masking up and getting vaccinated reduce the number of potential mutations in the next variant? What is the chance that a person who is vaccinated but is asymptomatic could be releasing new mutations that might be caused by the vaccine itself? Has France locked the city down where IHU was detected? 1. Yes. 2. Nil. 3. Don;t believe so... G00gle, IHU and France for the history on this."
Coronavirus,https://forums.livescience.com/threads/omicron-could-kill-more-than-delta-without-being-the-fatal-reason.8159/,Omicron could kill more than delta without being the fatal reason,"Iam just pointing out a certain outcome from this strain of covid 19 that as we are told is far milder but more contageous so if NHS staff off duty due to this mild but far more  contageous virus keeps that increase of what was it 5% in a few days how many people will die of natural causes due to the isolation period the goverment have set but will not be able to mantain with the nhs and police force on its knees. the military will deploy but how many not enough to stop the chemists first being broken into by the addicrts. thats after the wise people have done the supermarkets and the farms. if we all got the flu a mild flu we would stay off work YES? and this is a mild version of a bastard of a flu. How could Omicrom kill more than delta without Omicrom being the fatal reason? Many reason such as: Less resources available to target illnesses such as cancer... YOu are less likely to get medical attention or seek it currently which is increasing deaths. Hard to establish, but loneliness, especially in the elderly will see a health deterioration which leads to premature death. In isolation people are more likely to consume alcohol than if they had been in work. There are people unable to afford heating on their homes but would be out and about. Now they are homebound."
Coronavirus,https://forums.livescience.com/threads/can-people-spread-coronavirus-after-they-recover.1115/,Can people spread coronavirus after they recover?,"Coronavirus may linger in the body for weeks after people recover. But that may actually be a good thing. I am no scientiest but what i have briefly researched in 18 minutes was that the organization of the coronavirus genome i viewed in a jpeg and i have and question at the end.  So the Coronavirus virus particles contain four main structural proteins. These are the spike (S), membrane (M), envelope (E), and nucleocapsid (N) proteins, all of which are encoded within the 3′ end of the viral genome i viewed. To successfully initiate an infection, viruses need to overcome the cell membrane barrier. Enveloped viruses achieve this by membrane fusion, a process mediated by specialized viral fusion proteins The S protein (∼150 kDa), utilizes an N-terminal signal sequence to gain access to the ER, and is heavily N-linked glycosylated. Homotrimers of the virus encoded S protein make up the distinctive spike structure on the surface of the virus. The trimeric S glycoprotein is a class I fusion protein and mediates attachment to the host receptors. So can we use stem cells to create proteins as we kill off the original proteins that are injected with the virus to counter act its offensive objective and thats to over come the membrane barrier? Can we use stem cells? You were in right! Some still think that the virus may enter cells by endocytosis. Have read a couple of research papers (eff. Jan 2020) and some are referring to SARS-COv-2 as being bi-phasic. First round low mortality rate.....second round....high mortality rate due to it being an RNA virus and being able to reassort its genomic expression to adapt. Because the viral spike glycoprotein (S) utilizes angiotensin-converting enzyme 2 (ACE2) as a host protein receptor I would think it prudent to consider using an ACE2 inhibitor like Monteleukast or Symbicort to prevent the virus spike from binding to the host receptor. Read this: Neither Monteleukast or Symbicort are ACE2 inhibitors. Ikarugamycin and Molsidomine  are examples of ACE2 inhibitors. Some infectious disorders and consequences have been treated with stem cell therapy. Stem cells do have a powerful secretory role, which aids in the development of new blood vessels, cell proliferation, and differentiation, as well as reducing the inflammatory reaction. I believe them cells technology is an important tool for treating long Covid. What are the chances that a new Covid-19 mutation will surface sometime in the Spring? 100%.... There will even have been some whilst I typed this response. Do virologists know why the virus keeps mutating so rapidly? I wouldn;t say it is mutating rapidly, especially when you compare to flu which has been with us for generations and has multiple mutations ahead of any given season."
Coronavirus,https://forums.livescience.com/threads/28-devastating-infectious-diseases.812/,28 Devastating Infectious Diseases,"Contagious diseases have shaped human history and they remain with us. Here's a look at some of the worst, from ebola and dengue to the more recent coronavirus and Zika virus. Wonderful article. Just curious what is the correlation between coronavirus and MMR."
Coronavirus,https://forums.livescience.com/threads/virus-evolution.9508/,Virus evolution ?,"This may be a foolish thought but,  viruses may have free reign to evolve and multiply in immunocompromised hosts. O.K. this virus may have evolved in bats but - people with their immune systems compromised even for a short period of time could they possibly host evolution of a virus? Any condition that allows the virus to grow and replicate, allows for mutation. We have been living with that dynamic since the start.  But today, scientist can DESIGN the virus with a warhead, making it a million times more dangerous. What we define as evolution and mutation, the      virus defines as adaptation.  Just like most lifeforms, adaptation      is the only solution available to survive. You're dead right Hayseed. My experience on a transplant ward was an eye opener ! Honestly. Best wishes, Marj,"
Coronavirus,https://forums.livescience.com/threads/covid-deaths-per-100k.6001/,Covid Deaths per 100k.,"Prior to the vaccination rollout, many developed countries recorded high death rates from COVID, especially when comparing to less developed nations. There are many arguments why which have ranged from poor Government responses in the UK, slow reactions, under-funding for healthcare systems over the years etc... The current world of political correctness and fear of offending people in my opinion has caused a lot of unnecessary deaths and no government would realistically make the following suggestion- The UK has recorded a large number of Covid deaths, especially when comparing to other nations but we have to remember that we have kept many people alive that would not survive in other nations.  We have created generations of [morbidly] obese people which again we have been able to keep alive where other nations are unable to. The reality of the situation we have a population susceptible to ill-health and we re limited on how many years we can artificially add to life expectancy, so when a new illness occurs, it is the success of our successive healthcare that we suffer the greatest now. I wonder how much validity is in the above and how the Government can slowly maneuver the population without being called a nanny state. Personal opinion:  The covid-19 pandemic information from start to on-going is rife with incompetence, mendacity, cupidity, stupidity and hubris from scientists, politicians and people.  For individuals, the immediate priorities are to get vaccinated. and to follow the safety guidelines.  Any data about the pandemic morbidity and mortality should be considered incomplete  if not suspect. I do not disagree with you but if you had the above situations playing out exactly in two identical countries, one with an average age of 60 and another with an average age of 40 I would argue that COVID is more dangerous to the elderly, so the country with average age 60 would suffer. I would also argue that medical care and medications have kept people alive whom would not have survived even 30 year ago, so we have more elderly. The elderly are now forming large groups whether retirement villages, care homes or holiday homes e.g. Spain - The first peak of deaths occurred around February 2020 which for me was insufficient time for countries to react to a situation and occurred in predominantly people that would not have been alive if the medical position was equivalent to the 1970s. Per the above posts, Roj5,  whose points are apropos and well taken.   I agree that life expectancy in developed and some developing countries has been extended since the 1970's.  Such for me is/was a laudable achievement based upon economics especially the global economy.  What now might lessen that situation, (and literally frightens me),  is the fact that covid-19 has many variants which for now mostly target the 65+ age range, and those with certain underlying medical conditions irrespective of age. However, that seems to be changing due to virus mutation.  Yes. Two identical countries with different average ages would experience markedly different morbidity and mortality total numbers , (not average per 100K),  given the pandemic conditions of the last year.  The current global mortality rate, (mortality divided by morbidity) is ~2+% based upon incomplete and questionable data.  The infuriating aspect is that since 2017 a pandemic was anticipated, however, when that happened truth was suppressed/denied and medical resources were overburdened/lacking/not used, (my observation in the U.S.).  OK! I'll cease ranting. I agree that life expectancy in developed and some developing countries has been extended since the 1970's. Such for me is/was a laudable achievement based upon economics especially the global economy. What now might lessen that situation, (and literally frightens me), is the fact that covid-19 has many variants which for now mostly target the 65+ age range, and those with certain underlying medical conditions irrespective of age. However, that seems to be changing due to virus mutation. Yes. Almost 2 two years into the covid-19 pandemic not much improvement in the way of usable statistical reporting has occurred.  Nor has any accountability been clarified.  In the U.S., a 2nd booster shot for those 65 and older is now recommended. I recommend that before getting the 2nd booster, check with ones' health care provider.  Note: the current covid-19 Home Test has an approx. 15% error rate.  Feel free to do the Bayesian statistics before spending any hard earned money.  The future outcome in the developed world appears to be an annual or semi-annual covid-19 booster shot(s) akin to the annual flu shot which is modulated for the recipient's age.  Thus, in a tired frustration, the wise Yiddish saying comes to mind ...... ""There's always something"". T-Mobile Headquarters Address – If you are finding T-Mobile Headquarters, T Mobile Address, T-Mobile Corporate Phone Number also find out here. This blog content each and every details information about T-Mobile Corporate Office and T-Mobile HQ Covering corporate office near me location find out here. T-Mobile customer service number, T-Mobile complaint department etc. If you need Head Office T Mobile Bellevue Address, fax number, media profile find out here. As of today China is enforcing mass lockdowns involving millions of people in at least two major cities. There is even proposals for culling the pets of those with the latest strain/variant of covid-19.  Awful indeed.  Personally I would like to see the sundry government bureaucrats in all governments face criminally and civilly liable for their wrong, politically motivated  decisions that are marked with cupidity, malevolence and sheer ideological stupidity.   The salient questions that the voters need to ask are:  ""Are the covid-19 vaccines and boosters effective and if so for how long and at what percentage(s)""?   ""Are alternative treatments for covid-19 effective , and if so can they be used and are they readily available""?  ""How does natural immunity work with covid-19 and how long does it last and is such variable by variant""?   IMO,  governments can not be trusted; the individual must do the research,  consult with health care providers and make their own decisions. ....... and VOTE."
Coronavirus,https://forums.livescience.com/threads/can-hydrogen-peroxide-be-used-to-prevent-spread-of-omicron.9034/,Can hydrogen peroxide be used to prevent spread of Omicron?,"t appears many people’s anti-virus level dropped over time.  Thus, do we need another booster to keep our body from infecting new variant such as Omicron?  Maybe we can think about it another way. There are two ways to kill the virus: in the air and on surface. We also know how to kill virus on surface. That is, using such as alcohol or disinfectant liquid like diluted bleach. Kill virus in the air fast before it infects people will be tough, especially making sure the chemical or method is not harmful to the body. Maybe it takes longer to do so, using hydrogen peroxide sprayed in the air may be such an approach to mitigate the risk. It may not work very well but it certainly is an alternative instead of keep getting booster shot! ""Acute inhalation of hydrogen peroxide causes irritation to the nose, throat and respiratory tract. In very severe cases bronchitis or pulmonary oedema may occur, which can potentially be fatal "" ""Don’t hit your head repeatedly with a trash can lid. Don’t eat spaghetti and hot dogs that you randomly find splattered on the sidewalk. And don’t inhale hydrogen peroxide to try to prevent or treat Covid-19. These three things should be obvious. Nevertheless, about one of them. Take a wild guess as to which one. "" I believe this is the paper you copied without reference  -"
Coronavirus,https://forums.livescience.com/threads/geert-vanden-bossches-covid-prediction.10219/,Geert Vanden Bossches Covid prediction,"I guess you have heard of him. Basically as i understand he says it was insanity to mass inject people with a ""leaky"" vaxx during a pandemic. Because we left the virus to mutate so that resistant variants will have an advantage and become dominant. He also expects more dangerous variants. As far as i understand he mean non neutralizing antibodies take over when the virus is resistant to neutralizing abs. Usually dangerous variants can´t spread well but what about now when so many got the shots? I´m actually told by a very credible source that some ADHD meds will help for what is coming. Not sure if it´s a specific medication or why. I read these meds can increase methylation. Can that explain why? What do you think of his thoughts? The first parts about the danger of mass vaxxing this way seems obvious to me. An interview with Bossche from April. ""Risk of rapid evolutionary escape from biomedical interventions targeting SARS-CoV-2 spike protein The deployment of vaccines against SARS-CoV-2 brings the question of mutational escape from antibody prophylaxis to the forefront. Rapid evolutionary evasion of neutralizing antibodies (nAbs) poses a number of threats to biomedical interventions aimed at bringing the virus under control, namely the risk of reduced vaccinal efficacy over time as resistant variants continue to emerge (which may or may not be rectifiable with annual vaccine updates), the risk of waning effectiveness of natural immunity as a result of evasion of common nAbs, and the risk of antibody-dependent enhancement (ADE)."" ""COVID vaccines can't keep up with new Omicron subvariants New subvariants of the strain of the COVID-19 virus ""appear to be even more immune-resistant than the original,"" Wednesday. The original Omicron strain was , but that's old hat by now. All the cool kids are getting BA.4, or even BA.5. Unfortunately, while the virus has moved on, vaccine makers are stuck in the past."" From Vanden Bossches paper: Natural selection of new, O-glycosylated variants, which I have predicted to rapidly emerge ( ),would allow to overcome binding of both, potentially infection-inhibiting (i.e., neutralizing) Abs directed at theimmuno dominant receptor-binding domain (RBD) and potentially ‘ infection’-inhibiting (note 2) (i.e., virulence-mitigating) Abs directed at the conserved antigenic site within the N-terminal domain of S protein (S-NTD). Consequently,O-glycosylation of the S-RBD would overcome population-level immune pressure that results from boosting of vaccine-primed Abs directed at conserved NTD-specific epitopes that cross-protect against severe disease. This is because NTD-associated ‘ infection’-inhibiting (i.e., virulence mitigating) epitopes will be shielded against their corresponding Abs by the O-glycosites inserted at the predicted O-glycosylation sites of the new variants (New covariants). At the same time, these O-glycosites would also shield RBD-associated infection-inhibiting (i.e., neutralizing) epitopes against their corresponding Abs. Natural selection of the O-glycosylated variants would, therefore, enable SC-2 to effectively counter the growing virus-neutralizing and virulence-mitigating capacity of a highly vaccine-experienced population that is exposed to Omicron, and thereby relieve the pressure on the viral life cycle. The more Omicron expands in prevalence and the more frequently vaccinees get re-exposed and fall victim to breakthrough infections, the higher the prevalence of both elevated virulence-mitigating anti-S Abs will become.  The higher this prevalence and the higher the anti-S Ab titers, the higher the site occupancy of the predicted O-glycosylation sites will need to be for Newco variants to resist the infection-inhibiting immune response of Omicron-infected vaccinees. This is because more densely O-glycosylated variants will more effectively prevent mitigation of viral virulence. Given the population-level immune pressure caused by the exposure of highly vaccinated populations to the highly infectious Omicron, Newco variants will primarily rely on glycosite instead of amino acid mutations in their RBD to gain the required fitness advantage in a landscape of increasing population-level immune pressure on S-NTD. This already explains why the upcoming Newco variants are likely to evolve to a super variant that is not only highly infectious but also highly virulent and fully resistant to C-19 vaccines, including those that have been adapted to the spike protein of the circulating variant. This is why the authors of this paper are desperately wrong in thinking that tailoring the vaccines to the polypeptide sequence of S on the dominantly circulating variant would have a beneficial effect on the outcome of the mass vaccination program. On the contrary, usage of so-called ‘updated’ vaccines to continue this program will only aggravate the outcome due to further boosting of anti-NTD Ab titers. :In the absence of large scale antiviral prophylaxis, the vicious circle of steadily increasing immune pressure causing steadily rising infection rates will ultimately drive highly vaccinated populations to promote the expansion of a super variant that will likely be featured by full resistance to potentially neutralizing epitopes (due to lack of immunogenicity of these epitopes) combined with a high propensity to cause Ab-dependent enhancement of infection (ADEI; facilitated by the infection-enhancing Abs) and a high propensity for causing ADEI-mediated Ab-dependent enhancement of disease (ADED).This is how the evolutionary dynamics of the virus will unfold and how the end station of this misguided mass vaccination program will look. ‍ Basically if i understand Bossche the problem is the narrow protection from the shot + immune imprinting. So when the virus is resistant infections in the vaxxed lead to a boost of non neutralizing abs. It becomes a vicious circle. Those abs prevent severe disease but eventually the virus will likely mutate to variants that will overcome that immune pressure. More dangerous variants. Guess they can spread easier because the distance between vaxxed is shorter. Igor explain what it means. ""This study looked at two sides of the Moderna Phase 3 vaccine trial: the vaccinated group and the control group. They looked at unvaccinated people having Covid, versus vaccinated people having so called “break-through Covid infections”. Skipping some details, our natural, unvaccinated immunity learns to recognize the “spikes” (S-protein), the “nucleocapsid” (N-Protein) and other pieces of the virus, and develops antibodies and immune memory reacting to all of those. This multifaceted memory also provides broader protection against “variants”. In contrast, vaccination with any existing Covid vaccine, floods our cells with only S-protein (the “spike protein”) from a virus that only existed around January 2020. The difference between the vaccinated and the unvaccinated is FIVE TIMES, which is huge. The unvaccinated are five times more likely than the vaccinated to develop broad immunity including N antibodies. for those vaccinated persons whose breakthrough infection occurred after the second dose, (illness detected on Day 29), their ability to develop N antibodies was 13 TIMES worse than that of the unvaccinated. This inability to obtain broader natural immunity is the reason for endless covids: a covid infection in the vaccinated does not result in lasting immunity and acts similarly to an almost-worthless booster shot. A “breakthrough infection” adds a large number of temporary S-antibodies to the obsolete Wuhan virus. Whereas, the unvaccinated obtain numerous antibodies to all sorts of facets (epitopes) of the virus that infected them."" I´m told ADHD meds will help for VAIDS. Not sure why. Someone suggested because of methylation. Any experts? This link raises concerns about his position and specifically raises conflicts of interest- 'There’s abundant evidence that Vanden Bossche has a not-so-hidden agenda. For example, just before the three-minute mark in the video interview of Vanden Bossche by McMillan, Vanden Bossche indicates he’s a long-time vaccine developer. He adds he’s now focusing on vaccines that “educate the immune system in ways that are to some extent more efficient than we do right now with our conventional vaccines.” Clearly he’s got significant conflicts of interest. Therefore he has zero credibility when it comes to advising the public or anyone else about how to avoid negative effects of mass vaccination. "" All of our covid policy and all of our covid information came from....  predictions. Pfizer has no agenda? Van den Bossches  works for Pfizer? Life would not be very good if we removed predictions. jcn73 - These studies might be of interest for you: See: See: Hartmann352"
Coronavirus,https://forums.livescience.com/threads/hammerhead-worms.8653/,HammerHead Worms,Ok? Are they any good for fishing?
Coronavirus,https://forums.livescience.com/threads/any-other-covid-19-data-analysts-out-there.4079/,Any other COVID-19 Data Analysts out there?,"I am a data analyst who is working on data for my counties COVID-19 cases. We currently are getting our data from Epitrax, which comes with many quirks and irregularities. I wanted to reach out and see how others have handled their data from EPI and share tips/tricks to manipulating the data to get it as accurate as possible. I have the majority of my Tableau dashboard done for the upgrade to our county website. I just feel like I am unable to find a community who consists of health experts and data scientists. Thanks in advance! In addition to staffing, we asked respondents what has changed for them, aside from working from home. The top answer was travel; 76% stated that they were being asked not to travel for at least six months. Although only 20% of respondents reported that analytics or data initiatives had been cancelled, about a third said that new purchases for software or services around data and analytics had been frozen. I would hate to be a statistical scientist.  For my results would only be relevant to the set of numbers I was given.  Is that set accurate and with complete factors?  Have you ever heard of a UNI-narrative for any statistic? So we have probability narratives.   This is so that everyone saves face and respectability when shown to be foolish by future results. COVID is bigger than anything I write about here, and tech itself is mostly slowing-to-shutting down this week. But, there are still interesting things happening. Stay at home and catch up on your reading. Note: I will not be linking to Medium posts full of charts created by people who could not spell epidemiology two weeks ago. Other people's jobs are hard too, and in times like this it's important to know what you don't know.' This is from Benedict Evans' (of a16z) blog. I think the second paragraph is especially important in this context - I can think of no better way of putting the point across. Especially true for people taking part in Data Science challenges and pretending to 'help'."
